mun_upp,CNPJ,TELEFONE,CIDADE,ESTADO,ENDERECO,PRODUTO,CREDENCIADO,BAIRRO,RAMO_ATIVIDADE,bairro_upp
CATARINA,12271037000133,,Catarina,CE,JOS RODRIGUES PEREIRA NETO 102,CARTAO CEARA SEM FOME,MERCANTIL BETINHO,Centro,Mercado / Mini Mercado,CENTRO
CATARINA,16799717000185,(88) 3556-1516,Catarina,CE,PC MANOEL NOGUEIRA 27,CARTAO CEARA SEM FOME,FRIGORIFICO GOMES,Centro,Açougue,CENTRO
CATARINA,33355448000187,(88) 9882-43138,Catarina,CE,1 AV ANTONIO AMANCIO RODRIGUES 12,CARTAO CEARA SEM FOME,MERCEARIA DO MARCINHO,Centro,Mercado / Mini Mercado,CENTRO
CATARINA,37337851000134,,Catarina,CE,VEREADOR FRANCISCO ROBERTO DE SOUSA 446,CARTAO CEARA SEM FOME,ATACAREJO PESSOA,Centro,Mercado / Mini Mercado,CENTRO
CATARINA,48532595000152,,Catarina,CE,10 R JOSE RODRIGUES PEREIRA NETO S/N,CARTAO CEARA SEM FOME,SACOLAO DAS FRUTAS,Centro,Alimentação,CENTRO
CATARINA,49091497000190,(88) 9993-18368,Catarina,CE,R ALFREDO RODRIGUES PEREIRA 3,CARTAO CEARA SEM FOME,MERCEARIA TEIXEIRA,Centro,Supermercado,CENTRO
CATARINA,72490105000187,,Catarina,CE,R JOAO FERREIRA SANTOS 161,CARTAO CEARA SEM FOME,SUPERMERCADO CLEBER,Centro,Mercado / Mini Mercado,CENTRO
CATUNDA,5012146000170,(88) 9996-13905,Catunda,CE,R JOAO SEBASTIAO DE OLIVEIRA 20,CARTAO CEARA SEM FOME,MERCADINHO OLIVEIRA,Centro,Mercado / Mini Mercado,CENTRO
CATUNDA,21649072000134,(88) 9934-48616,Catunda,CE,AV 07 DE SETEMBRO 720,CARTAO CEARA SEM FOME,ATACADÃO AUMERIO FARIAS,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,995482000167,(85) 3294-5014,Caucaia,CE,Dom Almeida Lustosa 3375,CARTAO CEARA SEM FOME,FRIGORIFICO SAO JOSE,Marechal Rondon (Jurema),Açougue,MARECHAL RONDON (JUREMA)
CAUCAIA,1612726000229,(85) 3243-8570,Caucaia,CE,Ulisses Guimarães 732,CARTAO CEARA SEM FOME,CANTINHO DAS FRUTAS SMALL SUPERMARKET,Parque Leblon,Supermercado,PARQUE LEBLON
CAUCAIA,1612726000300,(85) 3243-8570,Caucaia,CE,Ulisses Guimarães 2853,CARTAO CEARA SEM FOME,CANTINHO DAS FRUTAS SMALL SUPERMARKET,Iparana,Supermercado,IPARANA
CAUCAIA,1794582000350,,Caucaia,CE,Carpina 127,CARTAO CEARA SEM FOME,MERCADINHO DEUS TE PAGUE,Marechal Rondon (Jurema),Supermercado,MARECHAL RONDON (JUREMA)
CAUCAIA,1948037000109,,Caucaia,CE,Dom Almeida Lustosa 3236,CARTAO CEARA SEM FOME,BOIFEST,Marechal Rondon (Jurema),Açougue,MARECHAL RONDON (JUREMA)
CAUCAIA,2738485000221,(85) 9915-98829,Caucaia,CE,Dom Almeida Lustosa 3236,CARTAO CEARA SEM FOME,BOIFEST,Marechal Rondon (Jurema),Açougue,MARECHAL RONDON (JUREMA)
CAUCAIA,2754564000145,,Caucaia,CE,108 217,CARTAO CEARA SEM FOME,MERCADINHO 4 IRMÃOS,Planalto Caucaia,Mercado / Mini Mercado,PLANALTO CAUCAIA
CAUCAIA,3332709000182,(08) 5213-1600,Caucaia,CE,R POTIGUARA 556,CARTAO CEARA SEM FOME,MERCADINHO O OLIVEIRA,Parque Potira (Jurema),Mercado / Mini Mercado,PARQUE POTIRA (JUREMA)
CAUCAIA,3513362000174,(85) 3282-1744,Caucaia,CE,Dom Almeida Lustosa 1877,CARTAO CEARA SEM FOME,CIA DA CARNE,Parque Albano (Jurema),Frigorifico,PARQUE ALBANO (JUREMA)
CAUCAIA,3720882003688,(85) 3131-2820,Caucaia,CE,R QUINZE DE NOVEMBRO 1100,CARTAO CEARA SEM FOME,SUPER MERCADINHOS SAO LUIZ,Curicaca,Supermercado,CURICACA
CAUCAIA,3849211000191,(85) 3340-0569,Caucaia,CE,Jerusalém 170,CARTAO CEARA SEM FOME,MERCADINHO SANTA EDWIRGENS,Tabuba,Mercado / Mini Mercado,TABUBA
CAUCAIA,3995515030155,,Caucaia,CE,Jurupary sn,CARTAO CEARA SEM FOME,MATEUS SUPERMERCADOS S A MIX CAUCAIA,Parque Guadalajara (Jurema),Alimentação,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,4186215000108,(85) 3253-7282,Caucaia,CE,Barão de Ibiapaba 691,CARTAO CEARA SEM FOME,BOMBONIERE DOCE MEL,Centro,Bomboniere / Doceria,CENTRO
CAUCAIA,4938822000179,(89) 3285-8127,Caucaia,CE,Cariri 2373,CARTAO CEARA SEM FOME,MERCEARIA O ROBERTO,Tabapuá Brasília,Mercado / Mini Mercado,TABAPUÁ BRASÍLIA
CAUCAIA,6057223022574,(11) 3411-5200,Caucaia,CE,BR-222 ,CARTAO CEARA SEM FOME,ASSAÍ ATACADISTA,Tabapuá,Supermercado,TABAPUÁ
CAUCAIA,6245334000101,,Caucaia,CE,Curitiba 20,CARTAO CEARA SEM FOME,MERCADINHO ALDILENE,Mestre Antônio,Mercado / Mini Mercado,MESTRE ANTÔNIO
CAUCAIA,6337815000147,,Caucaia,CE,Paracatu 535,CARTAO CEARA SEM FOME,MERCADINHO JEOVANI,Parque Potira (Jurema),Mercado / Mini Mercado,PARQUE POTIRA (JUREMA)
CAUCAIA,6339545000375,(85) 3235-0203,Caucaia,CE,Dom Almeida Lustosa 3840,CARTAO CEARA SEM FOME,COMPREMAX SUPERMERCADOS,Marechal Rondon (Jurema),Alimentação,MARECHAL RONDON (JUREMA)
CAUCAIA,6343390000189,(85) 3484-7250,Caucaia,CE,Heribaldo Rodrigues 331,CARTAO CEARA SEM FOME,MERCADINHO VIDA,Parque Potira (Jurema),Mercado / Mini Mercado,PARQUE POTIRA (JUREMA)
CAUCAIA,7181394000170,(85) 9918-94499,Caucaia,CE,Estruturante - CE 085 57,CARTAO CEARA SEM FOME,M. PP,Garrote,Mercado / Mini Mercado,GARROTE
CAUCAIA,7337926000116,(85) 3238-9115,Caucaia,CE,VERA CRUZ 539,CARTAO CEARA SEM FOME,MERC.FRIG. EVARISTO,Parque Potira (Jurema),Mercado / Mini Mercado,PARQUE POTIRA (JUREMA)
CAUCAIA,7546352000196,(85) 3342-7313,Caucaia,CE,Carlos Ribeiro 62,CARTAO CEARA SEM FOME,MERCADINHO RIBAMAR,Capuan,Mercado / Mini Mercado,CAPUAN
CAUCAIA,8402252000159,,Caucaia,CE,Balbino Pereira 41,CARTAO CEARA SEM FOME,MERCADINHO BOM FRANGO,Grilo,Mercado / Mini Mercado,GRILO
CAUCAIA,8674688000105,(85) 4105-0527,Caucaia,CE,BR-222 1356,CARTAO CEARA SEM FOME,MERCADINHO SANTA EDWIRGEN,Genipabu,Mercado / Mini Mercado,GENIPABU
CAUCAIA,8913704000167,,Caucaia,CE,Eliezer Góis 1296,CARTAO CEARA SEM FOME,MERCADINHO SAO MATEUS,Parque São Gerardo,Mercado / Mini Mercado,PARQUE SÃO GERARDO
CAUCAIA,9016450000147,(85) 3328-9426,Caucaia,CE,Pintor João Figueiredo ,CARTAO CEARA SEM FOME,MERCADINHO O EVANDRO,Iparana,Alimentação,IPARANA
CAUCAIA,9054060000161,,Caucaia,CE,Morélia 344,CARTAO CEARA SEM FOME,MERCADINHO MORELIA,Parque Guadalajara (Jurema),Mercado / Mini Mercado,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,9126882000100,,Caucaia,CE,Ulisses Guimarães 2618,CARTAO CEARA SEM FOME,MERCADINHO H M,Iparana,Mercado / Mini Mercado,IPARANA
CAUCAIA,9182217000134,(85) 3387-1410,Caucaia,CE,Coronel Correia 1985,CARTAO CEARA SEM FOME,SUPER CAUCAIA,Centro,Alimentação,CENTRO
CAUCAIA,9182217000215,(85) 3387-1410,Caucaia,CE,Barão de Ibiapaba 533,CARTAO CEARA SEM FOME,SUPER CAUCAIA,Centro,Alimentação,CENTRO
CAUCAIA,9486439000221,(85) 3024-2000,Caucaia,CE,João XXIII 4947,CARTAO CEARA SEM FOME,MERCANTIL FONSECA,Granja Lisboa,Mercado / Mini Mercado,GRANJA LISBOA
CAUCAIA,9611243000130,(85) 3342-1805,Caucaia,CE,WALTER GADELHA DE GOES S/N,CARTAO CEARA SEM FOME,MERCADINHO WALTER,Garrote,Mercado / Mini Mercado,GARROTE
CAUCAIA,10371256000169,,Caucaia,CE,Edson da Mota Correia 880,CARTAO CEARA SEM FOME,SUPERMERCADOS GG,Centro,Supermercado,CENTRO
CAUCAIA,10822201000128,(85) 3213-2752,Caucaia,CE,BR-222 SN,CARTAO CEARA SEM FOME,MERCADINHO LAGO VERDE,Genipabu,Mercado / Mini Mercado,GENIPABU
CAUCAIA,10962083000153,(85) 3099-7733,Caucaia,CE,Dom Almeida Lustosa 1780,CARTAO CEARA SEM FOME,EXITO MERCANTIL,Parque Albano (Jurema),Alimentação,PARQUE ALBANO (JUREMA)
CAUCAIA,10962083000234,(85) 9870-98296,Caucaia,CE,Torreon 1983,CARTAO CEARA SEM FOME,MERCANTIL EXITO LTDA,Parque Guadalajara (Jurema),Mercado / Mini Mercado,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,11162858000179,(85) 3295-3031,Caucaia,CE,Professora Letícia Marques Cavalcante 1505,CARTAO CEARA SEM FOME,SUPERMERCADO AGUIAR,Capuan,Supermercado,CAPUAN
CAUCAIA,11497712000699,(85) 3488-1222,Caucaia,CE,Edson da Mota Correia 1125,CARTAO CEARA SEM FOME,CENTERBOX,Centro,Supermercado,CENTRO
CAUCAIA,11554739000161,,Caucaia,CE,do Campo 420,CARTAO CEARA SEM FOME,MERCADINHO BOM PRECO,Capuan,Mercado / Mini Mercado,CAPUAN
CAUCAIA,11794451000164,,Caucaia,CE,Aurino Santos Colares 821,CARTAO CEARA SEM FOME,MERCADINHO ANGELA,Conjunto Metropolitano,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,12271092000123,(85) 9983-36871,Caucaia,CE,337 130,CARTAO CEARA SEM FOME,VITORIA REAL SUPERMERCADOS,Nova Metrópole (Jurema),Supermercado,NOVA METRÓPOLE (JUREMA)
CAUCAIA,12291367000190,(85) 9876-17243,Caucaia,CE,AV SAO JOSE 15,CARTAO CEARA SEM FOME,MERCADINHO BOM PRECO AG,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,12351888000196,(85) 9968-15527,Caucaia,CE,Dom Almeida Lustosa 2772,CARTAO CEARA SEM FOME,SUPER PRECO BOM,Marechal Rondon (Jurema),Mercado / Mini Mercado,MARECHAL RONDON (JUREMA)
CAUCAIA,12351888000358,(85) 9968-15527,Caucaia,CE,E17 07,CARTAO CEARA SEM FOME,SUPER PRECO BOM,Araturi (Jurema),Mercado / Mini Mercado,ARATURI (JUREMA)
CAUCAIA,12351888000439,,Caucaia,CE,R DAS ORQUIDE 105,CARTAO CEARA SEM FOME,SUPER PRECO BOM SUPERMERCADO,Arianópolis (Jurema),Supermercado,ARIANÓPOLIS (JUREMA)
CAUCAIA,12493770000100,,Caucaia,CE,boa esperança 260,CARTAO CEARA SEM FOME,MARIA DAS GRACAS DE ALMEIDA SOUSA,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,12981026000147,(85) 9863-35761,Caucaia,CE,Almirante Soares Dutra 33,CARTAO CEARA SEM FOME,SUPER CUMBUCO,Cumbuco,Mercado / Mini Mercado,CUMBUCO
CAUCAIA,12981026000309,,Caucaia,CE,Central 2946,CARTAO CEARA SEM FOME,SUPER CUMBUCO ATACAREJO,Tabuba,Mercado / Mini Mercado,TABUBA
CAUCAIA,14224569000145,(85) 3342-5794,Caucaia,CE,Vicente Sales 822,CARTAO CEARA SEM FOME,PADARIA E CONFEITARIA PAO NOSSO,Cigana,Padaria,CIGANA
CAUCAIA,14632789000108,,Caucaia,CE,333 34,CARTAO CEARA SEM FOME,MARIA MARLEIDE,Nova Metrópole (Jurema),Mercado / Mini Mercado,NOVA METRÓPOLE (JUREMA)
CAUCAIA,14966914000116,(85) 8685-5460,Caucaia,CE,Engenheiro João Alfredo 1361,CARTAO CEARA SEM FOME,SUPERMERCADO GG,Centro,Alimentação,CENTRO
CAUCAIA,15024262000163,(85) 3285-1332,Caucaia,CE,Ipu 2124,CARTAO CEARA SEM FOME,FRANCISCO MANUEL BELIZARIO MARTINS,Tabapuá Brasília,Supermercado,TABAPUÁ BRASÍLIA
CAUCAIA,15099833000986,(85) 4012-2954,Caucaia,CE,Jerônimo Amaral SN,CARTAO CEARA SEM FOME,LAREDO FOOD SERVICE,Centro,Supermercado,CENTRO
CAUCAIA,15102500000101,(85) 9869-96821,Caucaia,CE,Central 07,CARTAO CEARA SEM FOME,B & M CARNES,Icaraí,Açougue,ICARAÍ
CAUCAIA,15258788000370,(85) 3047-1515,Caucaia,CE,Juaci Sampaio Pontes 2076,CARTAO CEARA SEM FOME,DOCAS,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,15346045000351,(85) 9893-67787,Caucaia,CE,Heribaldo Rodrigues 142,CARTAO CEARA SEM FOME,ATACAREJO O IRMAO,Parque Potira (Jurema),Alimentação,PARQUE POTIRA (JUREMA)
CAUCAIA,16610447000112,(85) 9983-85370,Caucaia,CE,Dom Almeida Lustosa 2970,CARTAO CEARA SEM FOME,FRIGORIFICO O CARLOS,Parque Guadalajara (Jurema),Açougue,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,17257815000749,,Caucaia,CE,Central 10,CARTAO CEARA SEM FOME,PARATY SUPERMERCADOS 7,Icaraí,Supermercado,ICARAÍ
CAUCAIA,17320965000164,(85) 9922-43757,Caucaia,CE,Padre Cícero 1808,CARTAO CEARA SEM FOME,MERCADINHO DA VERA,Conjunto Metropolitano,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,17608115000247,,Caucaia,CE,Juaci Sampaio Pontes 235,CARTAO CEARA SEM FOME,COMERCIAL PRAIA E MAR,Curicaca,Mercado / Mini Mercado,CURICACA
CAUCAIA,18416433000198,(85) 9850-94496,Caucaia,CE,Belarmino José 432,CARTAO CEARA SEM FOME,ESF COMERCIO E SERVICOS,Icaraí,Mercado / Mini Mercado,ICARAÍ
CAUCAIA,18754554000140,(85) 3226-2566,Caucaia,CE,Joaquim Bento Cavalcante 1166,CARTAO CEARA SEM FOME,PANIFICADORA SOPHIA,Grilo,Padaria,GRILO
CAUCAIA,18958300000143,(85) 9863-01609,Caucaia,CE,Heribaldo Rodrigues 582,CARTAO CEARA SEM FOME,COMERCIAL & MERCADINHO LD,Parque Potira (Jurema),Mercado / Mini Mercado,PARQUE POTIRA (JUREMA)
CAUCAIA,19368948000122,(85) 9868-89336,Caucaia,CE,Leandro Bezerra 1838,CARTAO CEARA SEM FOME,FORQUILHA DO NORTE,Conjunto Metropolitano,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,19719005000105,,Caucaia,CE,U SN,CARTAO CEARA SEM FOME,MERCADINHO BARATEIRO,Arianópolis (Jurema),Mercado / Mini Mercado,ARIANÓPOLIS (JUREMA)
CAUCAIA,20210545000130,(85) 9860-45942,Caucaia,CE,DT RUA PLACIDO MONTEIRO GONDIN 100,CARTAO CEARA SEM FOME,MERCEARIA O FACO,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,20450465000151,,Caucaia,CE,2 11,CARTAO CEARA SEM FOME,MERCADINHO CHIRLENE,Arianópolis (Jurema),Mercado / Mini Mercado,ARIANÓPOLIS (JUREMA)
CAUCAIA,20957498000192,(88) 9949-20029,Caucaia,CE,Almirante Tamandaré 64,CARTAO CEARA SEM FOME,RECANTO NORDESTINO,Cumbuco,Restaurante,CUMBUCO
CAUCAIA,21196487000108,,Caucaia,CE,ROD LUIZ NERY NUNES DE MIRANDA 3558,CARTAO CEARA SEM FOME,COOPAAGRO,Toco (Jurema),Cooperativa,TOCO (JUREMA)
CAUCAIA,21564650000130,(85) 9865-00704,Caucaia,CE,São Vicente de Paula 1005,CARTAO CEARA SEM FOME,MERCADINHO O FABIANO,Araturi (Jurema),Mercado / Mini Mercado,ARATURI (JUREMA)
CAUCAIA,22291092000149,,Caucaia,CE,15 837,CARTAO CEARA SEM FOME,MERCADINHO ANTONIO JOSE,Araturi (Jurema),Mercado / Mini Mercado,ARATURI (JUREMA)
CAUCAIA,23475494000166,,Caucaia,CE,Central 875,CARTAO CEARA SEM FOME,O CHURRASQUINHO,Icaraí,Restaurante,ICARAÍ
CAUCAIA,24914815000144,(85) 9865-05049,Caucaia,CE,7 102,CARTAO CEARA SEM FOME,MERCEARIA O AIRTON,Araturi (Jurema),Mercado / Mini Mercado,ARATURI (JUREMA)
CAUCAIA,26153116000154,,Caucaia,CE,Vinte e Quatro de Janeiro 125,CARTAO CEARA SEM FOME,PANIFICADORA ESPERANCA,Cigana,Padaria,CIGANA
CAUCAIA,26365219000188,(85) 9967-53350,Caucaia,CE,Quintino José Correia 541 A,CARTAO CEARA SEM FOME,MERCADINHO SANDA EDWIGEN PEROTE,Cigana,Mercado / Mini Mercado,CIGANA
CAUCAIA,26542734000196,(85) 9880-34249,Caucaia,CE,Dom Almeida Lustosa 3827,CARTAO CEARA SEM FOME,PADARIA COSTA,Marechal Rondon (Jurema),Padaria,MARECHAL RONDON (JUREMA)
CAUCAIA,27847157000103,(85) 8780-2934,Caucaia,CE,Vinte e Quatro de Janeiro 138,CARTAO CEARA SEM FOME,SUPER DIKA,Cigana,Mercado / Mini Mercado,CIGANA
CAUCAIA,28102883000240,(85) 3235-0203,Caucaia,CE,Contorno Leste 137,CARTAO CEARA SEM FOME,COMPREMAX SUPERMERCADOS,Arianópolis (Jurema),Alimentação,ARIANÓPOLIS (JUREMA)
CAUCAIA,28102883000321,(85) 3235-0203,Caucaia,CE,Presidente Getúlio Vargas 08,CARTAO CEARA SEM FOME,OFERTAO MAX ATACAREJO,Centro,Alimentação,CENTRO
CAUCAIA,28102883000593,,Caucaia,CE,Central 1369,CARTAO CEARA SEM FOME,COMPREMAX SUPERMERCADOS ICARAI,Icaraí,Supermercado,ICARAÍ
CAUCAIA,28102883000674,,Caucaia,CE,A 782,CARTAO CEARA SEM FOME,COMPREMAX SUPERMERCADOS,Nova Metrópole (Jurema),Supermercado,NOVA METRÓPOLE (JUREMA)
CAUCAIA,29469190000172,,Caucaia,CE,"RAIMUNDO WILSON N. MIRANDA, S/N 20",CARTAO CEARA SEM FOME,MERCADINHO MAE RAINHA,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,31039777000193,(85) 9127-5975,Caucaia,CE,São Vicente de Paula 179,CARTAO CEARA SEM FOME,FP RACOES,Araturi (Jurema),Alimentação,ARATURI (JUREMA)
CAUCAIA,32000860000111,(85) 9876-47194,Caucaia,CE,E14 174,CARTAO CEARA SEM FOME,FRIGORIFICO IG,Araturi (Jurema),Açougue,ARATURI (JUREMA)
CAUCAIA,34672750000121,(85) 3475-2200,Caucaia,CE,B 587,CARTAO CEARA SEM FOME,FRIGORIFICO SOUSA,Nova Metrópole (Jurema),Açougue,NOVA METRÓPOLE (JUREMA)
CAUCAIA,35409204000165,(85) 8793-9392,Caucaia,CE,Juaci Sampaio Pontes 850,CARTAO CEARA SEM FOME,LUCCAS'PAN,Icaraí,Padaria,ICARAÍ
CAUCAIA,35465062000153,,Caucaia,CE,Coronel Correia 4221,CARTAO CEARA SEM FOME,SUPERMERCADO ANNA LAURA,Centro,Supermercado,CENTRO
CAUCAIA,35509122000192,(85) 9863-35616,Caucaia,CE,Professora Dulce dos Santos Sobral 501,CARTAO CEARA SEM FOME,PALOMINHA,Pacheco,Restaurante,PACHECO
CAUCAIA,35621180000103,,Caucaia,CE,Santa Rosa 50,CARTAO CEARA SEM FOME,MERCADINHO DAS FRUTAS,Grilo,Mercado / Mini Mercado,GRILO
CAUCAIA,35639938000130,(85) 9862-26276,Caucaia,CE,Teodoro de Castro 04,CARTAO CEARA SEM FOME,W C COMERCIAL,Marechal Rondon (Jurema),Mercado / Mini Mercado,MARECHAL RONDON (JUREMA)
CAUCAIA,35889182000188,,Caucaia,CE,Central 2167,CARTAO CEARA SEM FOME,MERCADINHO FRIZAO,Icaraí,Mercado / Mini Mercado,ICARAÍ
CAUCAIA,35902489000171,,Caucaia,CE,Júlia da Silva Oliveira 851,CARTAO CEARA SEM FOME,PONTO DOS FRIOS,Grilo,Mercado / Mini Mercado,GRILO
CAUCAIA,36298839000103,(85) 3181-6110,Caucaia,CE,Marcos Couto Bezerra 1403,CARTAO CEARA SEM FOME,ATACAREJO TORQUATO,Conjunto Metropolitano,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,37077079000169,,Caucaia,CE,Santana 527,CARTAO CEARA SEM FOME,MERCADINHO D&L,Parque Leblon,Mercado / Mini Mercado,PARQUE LEBLON
CAUCAIA,37639128000100,,Caucaia,CE,Ulisses Guimarães 204,CARTAO CEARA SEM FOME,KURATTO,Parque Leblon,Açougue,PARQUE LEBLON
CAUCAIA,37665078000135,,Caucaia,CE,R LUIZ GOMES DA SILVA 270,CARTAO CEARA SEM FOME,PANIFICADORA FILHO,Mestre Antônio,Padaria,MESTRE ANTÔNIO
CAUCAIA,37971783000160,,Caucaia,CE,Poebla 1035,CARTAO CEARA SEM FOME,MERCADINHO SAO JOSE,Parque Guadalajara (Jurema),Mercado / Mini Mercado,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,38318535000188,,Caucaia,CE,Joaquim Bento Cavalcante 1166,CARTAO CEARA SEM FOME,SABOR DE MINAS DELICATESSEN,Grilo,Padaria,GRILO
CAUCAIA,39299513000180,(85) 9977-93030,Caucaia,CE,Juaci Sampaio Pontes 668,CARTAO CEARA SEM FOME,PATRAO DO FRANGO,Grilo,Restaurante,GRILO
CAUCAIA,39360866000149,,Caucaia,CE,256 140,CARTAO CEARA SEM FOME,DECK DO CAMARAO,Nova Metrópole (Jurema),Restaurante,NOVA METRÓPOLE (JUREMA)
CAUCAIA,40223346000173,(85) 9852-16625,Caucaia,CE,São Vicente de Paula 1033,CARTAO CEARA SEM FOME,FRIGORIFICO I G,Araturi (Jurema),Açougue,ARATURI (JUREMA)
CAUCAIA,40698930000185,,Caucaia,CE,Contorno Leste 776,CARTAO CEARA SEM FOME,AG FRIOS,Nova Metrópole (Jurema),Padaria,NOVA METRÓPOLE (JUREMA)
CAUCAIA,40876536000190,,Caucaia,CE,Ildefonso Monteiro Filho 301,CARTAO CEARA SEM FOME,MERCADINHO DA ANA,Iparana,Mercado / Mini Mercado,IPARANA
CAUCAIA,41035612000105,,Caucaia,CE,Juaci Sampaio Pontes 866B,CARTAO CEARA SEM FOME,CAMARAO CAUCAIA,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,41257639000134,,Caucaia,CE,"R RODOVIA RAIMUNDO PESSOA DE ARAUJO, S/N 000001 0001 500",CARTAO CEARA SEM FOME,MERCADINHO DO BIDU,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,41561069000252,(85) 9860-65242,Caucaia,CE,Vinte e Quatro de Janeiro 215,CARTAO CEARA SEM FOME,VARIEDADES SUPERMERCADOS,Cigana,Supermercado,CIGANA
CAUCAIA,41561069000333,(85) 3213-5385,CAUCAIA,CE,RUA CORDEIRO DE MIRANDA 1311,CARTAO CEARA SEM FOME,LUCIA MERCADINHO,CONJUNTO METROPOLITANO,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,41604257000130,,Caucaia,CE,Curupira 1179,CARTAO CEARA SEM FOME,ANTONIO ALFREDO MENDES,Marechal Rondon (Jurema),Mercado / Mini Mercado,MARECHAL RONDON (JUREMA)
CAUCAIA,41633801000171,(85) 3342-1552,Caucaia,CE,São José 130,CARTAO CEARA SEM FOME,MERCEARIA MENINO JESUS,Cigana,Mercado / Mini Mercado,CIGANA
CAUCAIA,42305430000161,,Caucaia,CE,Maria Firmino Mendes 772,CARTAO CEARA SEM FOME,MERCEARIA DO FABIO,Parque Soledade,Mercado / Mini Mercado,PARQUE SOLEDADE
CAUCAIA,42883907000196,,Caucaia,CE,Dom Almeida Lustosa 1848,CARTAO CEARA SEM FOME,REI DO GALETO,Parque Guadalajara (Jurema),Restaurante,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,43678255000110,,Caucaia,CE,Rio Ceará 147,CARTAO CEARA SEM FOME,MERCADINHO MARANATA,Parque Leblon,Mercado / Mini Mercado,PARQUE LEBLON
CAUCAIA,44535494000184,,Caucaia,CE,"EST ESTRADA DO PECEM, KM 19, S/N 000001 000108 35",CARTAO CEARA SEM FOME,MERCADINHO MK,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,44642966000106,(85) 9876-70365,Caucaia,CE,R SARGENTO JOAO PINHEIRO 610,CARTAO CEARA SEM FOME,GERARDOS ATACAREJO,Granja Lisboa,Supermercado,GRANJA LISBOA
CAUCAIA,44843216000194,(85) 8534-1973,Caucaia,CE,Ulisses Guimarães 318,CARTAO CEARA SEM FOME,FRUTARIA ACRE,Iparana,Mercado / Mini Mercado,IPARANA
CAUCAIA,46011170000172,(85) 9852-15555,Caucaia,CE,Central 6447,CARTAO CEARA SEM FOME,FRIOS ICARAI,Icaraí,Mercado / Mini Mercado,ICARAÍ
CAUCAIA,47087421000165,,Caucaia,CE,"R RUA NOSSA SENHORA DO PERPETUO SOCORRO, S/N 000001 SN",CARTAO CEARA SEM FOME,MERCADINHO TABUBA GARROTE,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,47635921000194,(85) 9927-25949,Caucaia,CE,Joaquim Mota 424,CARTAO CEARA SEM FOME,MADE IN PIZZARIA,Novo Pabussu,Restaurante,NOVO PABUSSU
CAUCAIA,47833324000174,,Caucaia,CE,Nossa Senhora dos Prazeres 01,CARTAO CEARA SEM FOME,LUCASPAN,Icaraí,Padaria,ICARAÍ
CAUCAIA,47856038000124,,Caucaia,CE,345 S/N,CARTAO CEARA SEM FOME,O BOLEIRO CONFEITARIA,Nova Metrópole (Jurema),Bomboniere / Doceria,NOVA METRÓPOLE (JUREMA)
CAUCAIA,48279233000100,,Caucaia,CE,Brisa do Mar 54,CARTAO CEARA SEM FOME,MERCADINHO LIDU,Parque Leblon,Mercado / Mini Mercado,PARQUE LEBLON
CAUCAIA,48569573000167,,Caucaia,CE,R DO GRUPO 630,CARTAO CEARA SEM FOME,MERCADINHO SAO JOSE,Centro,Mercado / Mini Mercado,CENTRO
CAUCAIA,48856179000100,(85) 9911-3008,Caucaia,CE,Dom Almeida Lustosa 2947A,CARTAO CEARA SEM FOME,MASSAS & SABORES JUREMA,Parque Guadalajara (Jurema),Restaurante,PARQUE GUADALAJARA (JUREMA)
CAUCAIA,49160162000186,,Caucaia,CE,10 R RUA DO GRUPO SN,CARTAO CEARA SEM FOME,RT COMERCIO,Centro,Padaria,CENTRO
CAUCAIA,49838367000178,,Caucaia,CE,Campos Sales 1934,CARTAO CEARA SEM FOME,MERCANTIL DO POVO,Conjunto Metropolitano,Mercado / Mini Mercado,CONJUNTO METROPOLITANO
CAUCAIA,50680553000100,,Caucaia,CE,15 15,CARTAO CEARA SEM FOME,JK MERCEARIA,Araturi (Jurema),Alimentação,ARATURI (JUREMA)
CAUCAIA,52943062000130,,Caucaia,CE,"AV BR-222, KM 30, S/N 000001 000108 SN",CARTAO CEARA SEM FOME,MERCADINHO PRIMAVERA,Cabatan,Mercado / Mini Mercado,CABATAN
