;Instrumento;Convenente;Nº OBT;Valor OBT;Data Emissão;CPF/CNPJ;Fornecedor;Tipo DL;Descrição do Item;Data Pagamento;Situação OBT;CPF/CNPJ STR;CNPJ BÁSICO;CNPJ ORDEM;CNPJ DV;IDENTIFICADOR MATRIZ/FILIAL;NOME FANTASIA;SITUAÇÃO CADASTRAL;DATA SITUAÇÃO CADASTRAL;MOTIVO SITUAÇÃO CADASTRAL;NOME DA CIDADE NO EXTERIOR;PAÍS;DATA DE INÍCIO ATIVIDADE;CNAE FISCAL PRINCIPAL;CNAE FISCAL SECUNDÁRIA;TIPO DE LOGRADOURO;LOGRADOURO;NÚMERO;COMPLEMENTO;BAIRRO;CEP;UF;MUNICÍPIO;DDD 1;TELEFONE 1;DDD 2;TELEFONE 2;DDD DO FAX;FAX;CORREIO ELETRÔNICO;SITUAÇÃO ESPECIAL;DATA DA SITUAÇÃO ESPECIAL;CNPJ;codigo;municipio;Código do município (IBGE);Nome do município;Região de Planejamento;Municipio_upp;Nº LOTE;Município
7232;1284430;Associação curumins;2,02401E+16;4473.0;45302,74912;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Serviço de preparo de alimento
";45303;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7233;1284430;Associação curumins;2,02312E+16;47520.0;45279,8463;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45280;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7234;1284430;Associação curumins;2,02312E+16;11841.82;45280,76535;11052697000160;TALIMPINHO COMERCIAL LTDA - EPP;Nota Fiscal;"Material de Higienização e Limpeza 
";45281;Efetivada;11052697000160;11052697;0001;60;1;;02;20090731;00;;;20090731;4789005;4729699,4755502,4759899,4772500,4789099,8211300,8599604;AVENIDA;SANTOS DUMONT;1075;LOJA  01 E 02;ALDEOTA;60150160;CE;1389;85;32443019;;;;;FISCAL6@MACIELVIEIRACOELHO.COM.BR;;;11052697000160;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7235;1284430;Associação curumins;2,02312E+16;5623.13;45281,60205;7857332000136;BAJ COMERCIAL VAREJISTA DE COMBUSTIVEL LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45282;Efetivada;07857332000136;07857332;0001;36;1;;02;20060220;00;;;20060220;4731800;4729699,4732600,4930203;AVENIDA;PONTES VIEIRA;1341;;TAUAPE;60130241;CE;1389;85;32243028;;;85;32243028;padua_cdb@hotmail.com;;;07857332000136;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7236;1284430;Associação curumins;2,02312E+16;262062.6;45286,64685;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45287;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7237;1284430;Associação curumins;2,02312E+16;34053.73;45287,49611;38263979000163;KBM REPRESENTAÇÕES E COMÉRCIO;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45288;Efetivada;38263979000163;38263979;0001;63;1;KBM SERVICOS & COMERCIO;02;20200828;00;;;20200828;4618499;4313400,4321500,4322302,4330402,4330403,4330404,4530703,4530705,4617600,4712100,4721102,4721103,4721104,4722901,4722902,4723700,4724500,4732600,4741500,4742300,4744099,4751201,4752100,4753900,4754701,4754702,4754703,4755502,4755503,4756300,4759899,4761001,4761003,4763601,4763602,4763603,4763604,4772500,4773300,4781400,4782201,4782202,4789001,4789002,4789005,4789007,4789099,5211799,5212500,7711000,7719599,8219999;AVENIDA;DOUTOR SILAS MUNGUBA;5007;      UNID. 01;BOA VISTA / CASTELAO;60861063;CE;1389;85;99914483;;;;;NDCONTABIL@GMAIL.COM;;;38263979000163;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7238;1284430;Associação curumins;2,02312E+16;53008.49;45287,49747;17328748000110;PROVIX DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45288;Efetivada;17328748000110;17328748;0001;10;1;PROVIX DISTRIBUIDORA E SERVICOS;02;20121220;00;;;20121220;4691500;1413402,1822999,3312102,4321500,4322302,4330402,4635401,4647801,4649408,4651601,4651602,4663000,4669999,4712100,4721103,4751201,4753900,4754701,4756300,4759899,4761001,4761003,4762800,4763601,4763602,4763604,4772500,4781400,4789005,4789099,4930201,4930202,6209100,7319003,8230001,8592999,8599604,9511800;RODOVIA;BR 116;2799;      A;CAJAZEIRAS;60824115;CE;1389;88;99986515;85;99986537;85;30556739;TRIBUTOS@TREINACON.NET;;;17328748000110;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7239;1284430;Associação curumins;2,02312E+16;14033.07;45287,62613;1305132000194;ASSOCIAÇÃO CURUMINS;Outros;"Encargos Patronais  (despesas com INSS, FGTS, PIS, Rescisões)
";45288;Efetivada;01305132000194;01305132;0001;94;1;INSTITUTO CURUMINS DE SAUDE EDUCACAO E ASSISTENCIA;02;20230516;00;;;19960708;8660700;1811302,5811500,8511200,8610101,8610102,8800600,9430800,9493600;RUA;DESEMBARGADOR LEITE ALBUQUERQUE;635;      SALAS 203 204 205;ALDEOTA;60150150;CE;1389;85;32623497;;;85;34542155;INSTCURUMINS@GMAIL.COM;;;01305132000194;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7240;1284430;Associação curumins;2,02312E+16;6680.0;45287,81192;27728643000102;IRAN LEMOS SAMPAIO-ME;Nota Fiscal;"Manutenção de Equipamentos 
";45288;Efetivada;27728643000102;27728643;0001;02;1;;02;20230321;00;;;20170515;2539001;9521500,2542000;AVENIDA;BERNARDO MANUEL;15000;;SERRINHA;60741605;CE;1389;85;89321125;;;;;JOELSONCONTABIL@YAHOO.COM.BR;;;27728643000102;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7241;1284430;Associação curumins;2,02312E+16;32000.0;45287,87184;27794111000173;WYSTTER AZEVEDO DOS SANTOS;Nota Fiscal;"Consumo ( gás, luz, água)
";45288;Efetivada;27794111000173;27794111;0001;73;1;LUT GAS;02;20170523;00;;;20170523;4784900;4723700;RUA;VERA CRUZ;1418;;PARQUE GUADALAJARA (JUREMA);61650240;CE;1373;85;87489310;;;;;fiscal.contplan@hotmail.com;;;27794111000173;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7242;1284430;Associação curumins;2,02401E+16;184586.5;45300,8286;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45301;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7243;1284430;Associação curumins;2,02401E+16;94314.46;45302,53005;17328748000110;PROVIX DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45303;Efetivada;17328748000110;17328748;0001;10;1;PROVIX DISTRIBUIDORA E SERVICOS;02;20121220;00;;;20121220;4691500;1413402,1822999,3312102,4321500,4322302,4330402,4635401,4647801,4649408,4651601,4651602,4663000,4669999,4712100,4721103,4751201,4753900,4754701,4756300,4759899,4761001,4761003,4762800,4763601,4763602,4763604,4772500,4781400,4789005,4789099,4930201,4930202,6209100,7319003,8230001,8592999,8599604,9511800;RODOVIA;BR 116;2799;      A;CAJAZEIRAS;60824115;CE;1389;88;99986515;85;99986537;85;30556739;TRIBUTOS@TREINACON.NET;;;17328748000110;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7244;1284430;Associação curumins;2,02401E+16;15000.0;45303,9449;7857332000136;BAJ COMERCIAL VAREJISTA DE COMBUSTIVEL LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45308;Efetivada;07857332000136;07857332;0001;36;1;;02;20060220;00;;;20060220;4731800;4729699,4732600,4930203;AVENIDA;PONTES VIEIRA;1341;;TAUAPE;60130241;CE;1389;85;32243028;;;85;32243028;padua_cdb@hotmail.com;;;07857332000136;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7245;1284430;Associação curumins;2,02401E+16;184586.5;45309,81479;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45310;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7246;1284430;Associação curumins;2,02401E+16;4880.0;45313,81354;27728643000102;IRAN LEMOS SAMPAIO-ME;Nota Fiscal;"Manutenção de Equipamentos 
";45314;Efetivada;27728643000102;27728643;0001;02;1;;02;20230321;00;;;20170515;2539001;9521500,2542000;AVENIDA;BERNARDO MANUEL;15000;;SERRINHA;60741605;CE;1389;85;89321125;;;;;JOELSONCONTABIL@YAHOO.COM.BR;;;27728643000102;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7247;1284430;Associação curumins;2,02401E+16;66927.38;45313,82126;17328748000110;PROVIX DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45314;Efetivada;17328748000110;17328748;0001;10;1;PROVIX DISTRIBUIDORA E SERVICOS;02;20121220;00;;;20121220;4691500;1413402,1822999,3312102,4321500,4322302,4330402,4635401,4647801,4649408,4651601,4651602,4663000,4669999,4712100,4721103,4751201,4753900,4754701,4756300,4759899,4761001,4761003,4762800,4763601,4763602,4763604,4772500,4781400,4789005,4789099,4930201,4930202,6209100,7319003,8230001,8592999,8599604,9511800;RODOVIA;BR 116;2799;      A;CAJAZEIRAS;60824115;CE;1389;88;99986515;85;99986537;85;30556739;TRIBUTOS@TREINACON.NET;;;17328748000110;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7248;1284430;Associação curumins;2,02401E+16;92000.0;45313,82387;48777092000147;JOSE AIRTON SOUSA PINTO LTDA;Nota Fiscal;"Embalagens e Descartáveis  (marmita, colher e touca)
";45314;Efetivada;48777092000147;48777092;0001;47;1;J.A COMERCIO E SERVICOS;02;20221201;00;;105;20221201;4651601;4221905,4321500,4322301,4322302,4330402,4642702,4647802,4649401,4649499,4661300,4663000,4751202,6201501,7711000,8020001,8219999,8299703,9001906,9511800;RUA;PARACATU;200;;PARQUE POTIRA (JUREMA);61650530;CE;1373;85;81729021;;;;;JACOMERCIOESERVICO01@GMAIL.COM;;;48777092000147;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7249;1284430;Associação curumins;2,02403E+16;4473.0;45373,59087;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Serviço de preparo de alimento
";45377;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7250;1284430;Associação curumins;2,02401E+16;84987.0;45313,84153;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Serviço de preparo de alimento
";45314;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7251;1284430;Associação curumins;2,02401E+16;47520.0;45313,84192;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45314;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7252;1284430;Associação curumins;2,02401E+16;13772.11;45321,74528;7857332000136;BAJ COMERCIAL VAREJISTA DE COMBUSTIVEL LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45322;Efetivada;07857332000136;07857332;0001;36;1;;02;20060220;00;;;20060220;4731800;4729699,4732600,4930203;AVENIDA;PONTES VIEIRA;1341;;TAUAPE;60130241;CE;1389;85;32243028;;;85;32243028;padua_cdb@hotmail.com;;;07857332000136;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7253;1284430;Associação curumins;2,02401E+16;182200.0;45321,87391;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45322;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7254;1284430;Associação curumins;2,02401E+16;58487.67;45322,90494;38263979000163;KBM REPRESENTAÇÕES E COMÉRCIO;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45323;Efetivada;38263979000163;38263979;0001;63;1;KBM SERVICOS & COMERCIO;02;20200828;00;;;20200828;4618499;4313400,4321500,4322302,4330402,4330403,4330404,4530703,4530705,4617600,4712100,4721102,4721103,4721104,4722901,4722902,4723700,4724500,4732600,4741500,4742300,4744099,4751201,4752100,4753900,4754701,4754702,4754703,4755502,4755503,4756300,4759899,4761001,4761003,4763601,4763602,4763603,4763604,4772500,4773300,4781400,4782201,4782202,4789001,4789002,4789005,4789007,4789099,5211799,5212500,7711000,7719599,8219999;AVENIDA;DOUTOR SILAS MUNGUBA;5007;      UNID. 01;BOA VISTA / CASTELAO;60861063;CE;1389;85;99914483;;;;;NDCONTABIL@GMAIL.COM;;;38263979000163;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7255;1284430;Associação curumins;2,02402E+16;115125.04;45324,55359;17577612000144;PHOENIX COMÉRCIO DE PRODUTOS E SERVIÇOS LTDA.;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45327;Efetivada;17577612000144;17577612;0001;44;1;PHOENIX COMERCIO E SERVICOS;02;20130207;00;;;20130207;4679699;1822999,2330301,2330302,4120400,4211102,4213800,4292801,4299501,4313400,4321500,4322302,4329104,4399104,4635401,4637199,4641902,4642701,4642702,4646001,4647801,4647802,4649401,4649408,4649499,4651601,4651602,4661300,4663000,4751202,6209100,7490104,7711000,7732201,8020001,8219999,9511800;AVENIDA;PROFESSORA LETICIA MARQUES CAVALCANTE;848;LOTE  02 AO 05 E 36 A 39;CAPUAN;61615000;CE;1373;85;92151824;;;;;ADMPHOENIX08@GMAIL.COM;;;17577612000144;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7256;1284430;Associação curumins;2,02402E+16;32000.0;45328,75517;27794111000173;WYSTTER AZEVEDO DOS SANTOS;Nota Fiscal;"Consumo ( gás, luz, água)
";45329;Efetivada;27794111000173;27794111;0001;73;1;LUT GAS;02;20170523;00;;;20170523;4784900;4723700;RUA;VERA CRUZ;1418;;PARQUE GUADALAJARA (JUREMA);61650240;CE;1373;85;87489310;;;;;fiscal.contplan@hotmail.com;;;27794111000173;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7257;1284430;Associação curumins;2,02402E+16;198227.0;45329,90689;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45330;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7258;1284430;Associação curumins;2,02402E+16;75179.4;45339,56432;17577612000144;PHOENIX COMÉRCIO DE PRODUTOS E SERVIÇOS LTDA.;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45341;Efetivada;17577612000144;17577612;0001;44;1;PHOENIX COMERCIO E SERVICOS;02;20130207;00;;;20130207;4679699;1822999,2330301,2330302,4120400,4211102,4213800,4292801,4299501,4313400,4321500,4322302,4329104,4399104,4635401,4637199,4641902,4642701,4642702,4646001,4647801,4647802,4649401,4649408,4649499,4651601,4651602,4661300,4663000,4751202,6209100,7490104,7711000,7732201,8020001,8219999,9511800;AVENIDA;PROFESSORA LETICIA MARQUES CAVALCANTE;848;LOTE  02 AO 05 E 36 A 39;CAPUAN;61615000;CE;1373;85;92151824;;;;;ADMPHOENIX08@GMAIL.COM;;;17577612000144;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7259;1284430;Associação curumins;2,02402E+16;14992.18;45339,56858;7857332000136;BAJ COMERCIAL VAREJISTA DE COMBUSTIVEL LTDA;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45341;Efetivada;07857332000136;07857332;0001;36;1;;02;20060220;00;;;20060220;4731800;4729699,4732600,4930203;AVENIDA;PONTES VIEIRA;1341;;TAUAPE;60130241;CE;1389;85;32243028;;;85;32243028;padua_cdb@hotmail.com;;;07857332000136;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7260;1284430;Associação curumins;2,02402E+16;47520.0;45339,62303;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Deslocamento e Logistica (combustiveis, locação de veiculos)
";45341;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7261;1284430;Associação curumins;2,02403E+16;4473.0;45372,69381;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Serviço de preparo de alimento
";45373;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7262;1284430;Associação curumins;2,02402E+16;84987.0;45339,62579;27550473000119;MICHEL BRAGA NOVAIS - ME;Nota Fiscal;"Serviço de preparo de alimento
";45341;Efetivada;27550473000119;27550473;0001;19;1;GENTE LOCACAO DE MAO DE OBRA;02;20170418;00;;;20170418;7820500;5620104,7711000,8111700,8211300;RUA;PINTO MADEIRA;1057;;CENTRO;60150000;CE;1389;85;30163802;85;99001480;;;MICHELGRUPONOVAIS@GMAIL.COM;;;27550473000119;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7263;1284430;Associação curumins;2,02402E+16;28658.76;45339,62191;38263979000163;KBM REPRESENTAÇÕES E COMÉRCIO;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45341;Efetivada;38263979000163;38263979;0001;63;1;KBM SERVICOS & COMERCIO;02;20200828;00;;;20200828;4618499;4313400,4321500,4322302,4330402,4330403,4330404,4530703,4530705,4617600,4712100,4721102,4721103,4721104,4722901,4722902,4723700,4724500,4732600,4741500,4742300,4744099,4751201,4752100,4753900,4754701,4754702,4754703,4755502,4755503,4756300,4759899,4761001,4761003,4763601,4763602,4763603,4763604,4772500,4773300,4781400,4782201,4782202,4789001,4789002,4789005,4789007,4789099,5211799,5212500,7711000,7719599,8219999;AVENIDA;DOUTOR SILAS MUNGUBA;5007;      UNID. 01;BOA VISTA / CASTELAO;60861063;CE;1389;85;99914483;;;;;NDCONTABIL@GMAIL.COM;;;38263979000163;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7264;1284430;Associação curumins;2,02402E+16;9933.4;45339,63674;1305132000194;ASSOCIAÇÃO CURUMINS;Outros;"Encargos Patronais  (despesas com INSS, FGTS, PIS, Rescisões)
";45341;Efetivada;01305132000194;01305132;0001;94;1;INSTITUTO CURUMINS DE SAUDE EDUCACAO E ASSISTENCIA;02;20230516;00;;;19960708;8660700;1811302,5811500,8511200,8610101,8610102,8800600,9430800,9493600;RUA;DESEMBARGADOR LEITE ALBUQUERQUE;635;      SALAS 203 204 205;ALDEOTA;60150150;CE;1389;85;32623497;;;85;34542155;INSTCURUMINS@GMAIL.COM;;;01305132000194;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7265;1284430;Associação curumins;2,02402E+16;2640.0;45344,79126;27728643000102;IRAN LEMOS SAMPAIO-ME;Nota Fiscal;"Manutenção de Equipamentos 
";45345;Efetivada;27728643000102;27728643;0001;02;1;;02;20230321;00;;;20170515;2539001;9521500,2542000;AVENIDA;BERNARDO MANUEL;15000;;SERRINHA;60741605;CE;1389;85;89321125;;;;;JOELSONCONTABIL@YAHOO.COM.BR;;;27728643000102;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7266;1284430;Associação curumins;2,02402E+16;41651.14;45350,87284;38263979000163;KBM REPRESENTAÇÕES E COMÉRCIO;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45351;Efetivada;38263979000163;38263979;0001;63;1;KBM SERVICOS & COMERCIO;02;20200828;00;;;20200828;4618499;4313400,4321500,4322302,4330402,4330403,4330404,4530703,4530705,4617600,4712100,4721102,4721103,4721104,4722901,4722902,4723700,4724500,4732600,4741500,4742300,4744099,4751201,4752100,4753900,4754701,4754702,4754703,4755502,4755503,4756300,4759899,4761001,4761003,4763601,4763602,4763603,4763604,4772500,4773300,4781400,4782201,4782202,4789001,4789002,4789005,4789007,4789099,5211799,5212500,7711000,7719599,8219999;AVENIDA;DOUTOR SILAS MUNGUBA;5007;      UNID. 01;BOA VISTA / CASTELAO;60861063;CE;1389;85;99914483;;;;;NDCONTABIL@GMAIL.COM;;;38263979000163;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7267;1284430;Associação curumins;2,02402E+16;201557.5;45351,37227;45707976000137;VILLELA COMERCIO DE ALIMENTOS LTDA;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45352;Efetivada;45707976000137;45707976;0001;37;1;VILLELA ALIMENTOS;02;20220318;00;;;20220318;4722901;1013901,4712100;RUA;CORONEL JOAO CORREIA;3631;;GRANJA LISBOA;60540286;CE;1389;85;41410544;;;85;99962633;FINANCEIRO@VILLELAALIMENTOS.COM.BR;;;45707976000137;1389;FORTALEZA;2304400;Fortaleza;Grande Fortaleza;FORTALEZA;;
7268;1284430;Associação curumins;2,02402E+16;30592.0;45351,79904;27794111000173;WYSTTER AZEVEDO DOS SANTOS;Nota Fiscal;"Consumo ( gás, luz, água)
";45352;Efetivada;27794111000173;27794111;0001;73;1;LUT GAS;02;20170523;00;;;20170523;4784900;4723700;RUA;VERA CRUZ;1418;;PARQUE GUADALAJARA (JUREMA);61650240;CE;1373;85;87489310;;;;;fiscal.contplan@hotmail.com;;;27794111000173;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
7269;1284430;Associação curumins;2,02402E+16;39954.29;45351,80794;17577612000144;PHOENIX COMÉRCIO DE PRODUTOS E SERVIÇOS LTDA.;Nota Fiscal;Gêneros Alimentícios ( Proteínas, Carboidratos, Hortaliças, Sódios e Lipídios);45352;Efetivada;17577612000144;17577612;0001;44;1;PHOENIX COMERCIO E SERVICOS;02;20130207;00;;;20130207;4679699;1822999,2330301,2330302,4120400,4211102,4213800,4292801,4299501,4313400,4321500,4322302,4329104,4399104,4635401,4637199,4641902,4642701,4642702,4646001,4647801,4647802,4649401,4649408,4649499,4651601,4651602,4661300,4663000,4751202,6209100,7490104,7711000,7732201,8020001,8219999,9511800;AVENIDA;PROFESSORA LETICIA MARQUES CAVALCANTE;848;LOTE  02 AO 05 E 36 A 39;CAPUAN;61615000;CE;1373;85;92151824;;;;;ADMPHOENIX08@GMAIL.COM;;;17577612000144;1373;CAUCAIA;2303709;Caucaia;Grande Fortaleza;CAUCAIA;LOTE 12;Caucaia
